,ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word,svm_score
8291,2018-En-mystery-03800,The conversation with Heather was threatening.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,fear,threatening,0.4672634645691262
8292,2018-En-mystery-00639,The conversation with Heather was terrifying.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,fear,terrifying,0.4672634645691262
8293,2018-En-mystery-07874,The conversation with Heather was shocking.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,fear,shocking,0.3794573289834165
8294,2018-En-mystery-05768,The conversation with Heather was dreadful.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,fear,dreadful,0.278747961057002
8295,2018-En-mystery-13967,The conversation with Heather was funny.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,joy,funny,0.6782781420412919
8296,2018-En-mystery-00148,The conversation with Heather was hilarious.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,joy,hilarious,0.9177207652130734
8297,2018-En-mystery-00072,The conversation with Heather was amazing.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,joy,amazing,0.6103259850676029
8298,2018-En-mystery-00969,The conversation with Heather was wonderful.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,joy,wonderful,0.6459993261426151
8299,2018-En-mystery-15687,The conversation with Heather was great.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,joy,great,0.6439702941916151
8300,2018-En-mystery-00970,The conversation with Melanie was irritating.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,anger,irritating,0.4672634645691262
8301,2018-En-mystery-04269,The conversation with Melanie was vexing.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,anger,vexing,0.4672634645691262
8302,2018-En-mystery-11975,The conversation with Melanie was outrageous.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,anger,outrageous,0.4672634645691262
8303,2018-En-mystery-05476,The conversation with Melanie was annoying.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,anger,annoying,0.4260256283546864
8304,2018-En-mystery-04378,The conversation with Melanie was displeasing.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,anger,displeasing,0.4672634645691262
8305,2018-En-mystery-12578,The conversation with Melanie was depressing.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,sadness,depressing,0.2727164537968977
8306,2018-En-mystery-01023,The conversation with Melanie was serious.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,sadness,serious,0.34575361479269484
8307,2018-En-mystery-10296,The conversation with Melanie was grim.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,sadness,grim,0.4458361225810157
8308,2018-En-mystery-01658,The conversation with Melanie was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,sadness,heartbreaking,0.4321689656085694
8309,2018-En-mystery-02861,The conversation with Melanie was gloomy.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,sadness,gloomy,0.2380738446093213
8310,2018-En-mystery-07546,The conversation with Melanie was horrible.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,fear,horrible,0.3472963777214965
8311,2018-En-mystery-12364,The conversation with Melanie was threatening.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,fear,threatening,0.4672634645691262
8312,2018-En-mystery-09845,The conversation with Melanie was terrifying.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,fear,terrifying,0.4672634645691262
8313,2018-En-mystery-01984,The conversation with Melanie was shocking.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,fear,shocking,0.3794573289834165
8314,2018-En-mystery-14022,The conversation with Melanie was dreadful.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,fear,dreadful,0.278747961057002
8315,2018-En-mystery-04605,The conversation with Melanie was funny.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,joy,funny,0.6782781420412919
8316,2018-En-mystery-04502,The conversation with Melanie was hilarious.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,joy,hilarious,0.9177207652130734
8317,2018-En-mystery-07603,The conversation with Melanie was amazing.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,joy,amazing,0.6103259850676029
8318,2018-En-mystery-12596,The conversation with Melanie was wonderful.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,joy,wonderful,0.6459993261426151
8319,2018-En-mystery-08016,The conversation with Melanie was great.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,joy,great,0.6439702941916151
8320,2018-En-mystery-03375,The conversation with Katie was irritating.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,anger,irritating,0.4672634645691262
8321,2018-En-mystery-10219,The conversation with Katie was vexing.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,anger,vexing,0.4672634645691262
8322,2018-En-mystery-12672,The conversation with Katie was outrageous.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,anger,outrageous,0.4672634645691262
8323,2018-En-mystery-07481,The conversation with Katie was annoying.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,anger,annoying,0.4260256283546864
8324,2018-En-mystery-13725,The conversation with Katie was displeasing.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,anger,displeasing,0.4672634645691262
8325,2018-En-mystery-12849,The conversation with Katie was depressing.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,sadness,depressing,0.2727164537968977
8326,2018-En-mystery-08125,The conversation with Katie was serious.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,sadness,serious,0.34575361479269484
8327,2018-En-mystery-03561,The conversation with Katie was grim.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,sadness,grim,0.4458361225810157
8328,2018-En-mystery-00533,The conversation with Katie was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,sadness,heartbreaking,0.4321689656085694
8329,2018-En-mystery-11600,The conversation with Katie was gloomy.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,sadness,gloomy,0.2380738446093213
8330,2018-En-mystery-02124,The conversation with Katie was horrible.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,fear,horrible,0.3472963777214965
8331,2018-En-mystery-02476,The conversation with Katie was threatening.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,fear,threatening,0.4672634645691262
8332,2018-En-mystery-07252,The conversation with Katie was terrifying.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,fear,terrifying,0.4672634645691262
8333,2018-En-mystery-01429,The conversation with Katie was shocking.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,fear,shocking,0.3794573289834165
8334,2018-En-mystery-10249,The conversation with Katie was dreadful.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,fear,dreadful,0.278747961057002
8335,2018-En-mystery-08211,The conversation with Katie was funny.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,joy,funny,0.6782781420412919
8336,2018-En-mystery-00536,The conversation with Katie was hilarious.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,joy,hilarious,0.9177207652130734
8337,2018-En-mystery-12471,The conversation with Katie was amazing.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,joy,amazing,0.6103259850676029
8338,2018-En-mystery-14531,The conversation with Katie was wonderful.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,joy,wonderful,0.6459993261426151
8339,2018-En-mystery-11971,The conversation with Katie was great.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,joy,great,0.6439702941916151
8340,2018-En-mystery-15357,The conversation with Betsy was irritating.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,anger,irritating,0.3916890085643399
8341,2018-En-mystery-06094,The conversation with Betsy was vexing.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,anger,vexing,0.3916890085643399
8342,2018-En-mystery-03033,The conversation with Betsy was outrageous.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,anger,outrageous,0.3916890085643399
8343,2018-En-mystery-08666,The conversation with Betsy was annoying.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,anger,annoying,0.3656247410847809
8344,2018-En-mystery-14773,The conversation with Betsy was displeasing.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,anger,displeasing,0.3916890085643399
8345,2018-En-mystery-07919,The conversation with Betsy was depressing.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,sadness,depressing,0.2353750307076851
8346,2018-En-mystery-06955,The conversation with Betsy was serious.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,sadness,serious,0.2934261062194893
8347,2018-En-mystery-10205,The conversation with Betsy was grim.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,sadness,grim,0.3791946429878554
8348,2018-En-mystery-04091,The conversation with Betsy was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,sadness,heartbreaking,0.37095778299567933
8349,2018-En-mystery-02086,The conversation with Betsy was gloomy.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,sadness,gloomy,0.2107354744899961
8350,2018-En-mystery-07559,The conversation with Betsy was horrible.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,fear,horrible,0.2948496303994073
8351,2018-En-mystery-01442,The conversation with Betsy was threatening.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,fear,threatening,0.3916890085643399
8352,2018-En-mystery-07947,The conversation with Betsy was terrifying.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,fear,terrifying,0.3916890085643399
8353,2018-En-mystery-15666,The conversation with Betsy was shocking.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,fear,shocking,0.3220143696571505
8354,2018-En-mystery-16102,The conversation with Betsy was dreadful.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,fear,dreadful,0.2321868337013051
8355,2018-En-mystery-16006,The conversation with Betsy was funny.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,joy,funny,0.5902998846166969
8356,2018-En-mystery-16184,The conversation with Betsy was hilarious.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,joy,hilarious,0.869112529283271
8357,2018-En-mystery-15359,The conversation with Betsy was amazing.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,joy,amazing,0.5231067498948656
8358,2018-En-mystery-07837,The conversation with Betsy was wonderful.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,joy,wonderful,0.5589756918089364
8359,2018-En-mystery-14614,The conversation with Betsy was great.,The conversation with <person object> was <emotional situation word>.,Betsy,female,European,joy,great,0.5529293962036904
8360,2018-En-mystery-12639,The conversation with Kristin was irritating.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,anger,irritating,0.4672634645691262
8361,2018-En-mystery-14790,The conversation with Kristin was vexing.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,anger,vexing,0.4672634645691262
8362,2018-En-mystery-08102,The conversation with Kristin was outrageous.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,anger,outrageous,0.4672634645691262
8363,2018-En-mystery-00647,The conversation with Kristin was annoying.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,anger,annoying,0.4260256283546864
8364,2018-En-mystery-12186,The conversation with Kristin was displeasing.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,anger,displeasing,0.4672634645691262
8365,2018-En-mystery-12912,The conversation with Kristin was depressing.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,sadness,depressing,0.2727164537968977
8366,2018-En-mystery-08298,The conversation with Kristin was serious.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,sadness,serious,0.34575361479269484
8367,2018-En-mystery-03304,The conversation with Kristin was grim.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,sadness,grim,0.4458361225810157
8368,2018-En-mystery-14316,The conversation with Kristin was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,sadness,heartbreaking,0.4321689656085694
8369,2018-En-mystery-01010,The conversation with Kristin was gloomy.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,sadness,gloomy,0.2380738446093213
8370,2018-En-mystery-12228,The conversation with Kristin was horrible.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,fear,horrible,0.3472963777214965
8371,2018-En-mystery-05928,The conversation with Kristin was threatening.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,fear,threatening,0.4672634645691262
8372,2018-En-mystery-00528,The conversation with Kristin was terrifying.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,fear,terrifying,0.4672634645691262
8373,2018-En-mystery-15170,The conversation with Kristin was shocking.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,fear,shocking,0.3794573289834165
8374,2018-En-mystery-13177,The conversation with Kristin was dreadful.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,fear,dreadful,0.278747961057002
8375,2018-En-mystery-09232,The conversation with Kristin was funny.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,joy,funny,0.6782781420412919
8376,2018-En-mystery-03801,The conversation with Kristin was hilarious.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,joy,hilarious,0.9177207652130734
8377,2018-En-mystery-10629,The conversation with Kristin was amazing.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,joy,amazing,0.6103259850676029
8378,2018-En-mystery-13620,The conversation with Kristin was wonderful.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,joy,wonderful,0.6459993261426151
8379,2018-En-mystery-08339,The conversation with Kristin was great.,The conversation with <person object> was <emotional situation word>.,Kristin,female,European,joy,great,0.6439702941916151
8380,2018-En-mystery-09980,The conversation with Nancy was irritating.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,anger,irritating,0.5568241630905837
8381,2018-En-mystery-16153,The conversation with Nancy was vexing.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,anger,vexing,0.5568241630905837
8382,2018-En-mystery-00359,The conversation with Nancy was outrageous.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,anger,outrageous,0.5568241630905837
8383,2018-En-mystery-03001,The conversation with Nancy was annoying.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,anger,annoying,0.5138309576813918
8384,2018-En-mystery-16786,The conversation with Nancy was displeasing.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,anger,displeasing,0.5568241630905837
8385,2018-En-mystery-15559,The conversation with Nancy was depressing.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,sadness,depressing,0.3831231533160801
8386,2018-En-mystery-14437,The conversation with Nancy was serious.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,sadness,serious,0.4476447819539552
8387,2018-En-mystery-00418,The conversation with Nancy was grim.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,sadness,grim,0.5317171574576283
8388,2018-En-mystery-08515,The conversation with Nancy was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,sadness,heartbreaking,0.5194575938926136
8389,2018-En-mystery-10895,The conversation with Nancy was gloomy.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,sadness,gloomy,0.33998186204413755
8390,2018-En-mystery-06604,The conversation with Nancy was horrible.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,fear,horrible,0.44784274717602013
8391,2018-En-mystery-04974,The conversation with Nancy was threatening.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,fear,threatening,0.5568241630905837
8392,2018-En-mystery-01227,The conversation with Nancy was terrifying.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,fear,terrifying,0.5568241630905837
8393,2018-En-mystery-11762,The conversation with Nancy was shocking.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,fear,shocking,0.477312758250636
8394,2018-En-mystery-07781,The conversation with Nancy was dreadful.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,fear,dreadful,0.38873856194195866
8395,2018-En-mystery-09496,The conversation with Nancy was funny.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,joy,funny,0.7131332720581268
8396,2018-En-mystery-03056,The conversation with Nancy was hilarious.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,joy,hilarious,0.9065588261771336
8397,2018-En-mystery-07749,The conversation with Nancy was amazing.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,joy,amazing,0.6611630353420401
8398,2018-En-mystery-13802,The conversation with Nancy was wonderful.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,joy,wonderful,0.6881854694017981
8399,2018-En-mystery-15278,The conversation with Nancy was great.,The conversation with <person object> was <emotional situation word>.,Nancy,female,European,joy,great,0.6852736165896743
8400,2018-En-mystery-05259,The conversation with Stephanie was irritating.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,anger,irritating,
8401,2018-En-mystery-16520,The conversation with Stephanie was vexing.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,anger,vexing,
8402,2018-En-mystery-16533,The conversation with Stephanie was outrageous.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,anger,outrageous,
8403,2018-En-mystery-08586,The conversation with Stephanie was annoying.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,anger,annoying,
8404,2018-En-mystery-12724,The conversation with Stephanie was displeasing.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,anger,displeasing,
8405,2018-En-mystery-14019,The conversation with Stephanie was depressing.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,sadness,depressing,
8406,2018-En-mystery-07320,The conversation with Stephanie was serious.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,sadness,serious,
8407,2018-En-mystery-02029,The conversation with Stephanie was grim.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,sadness,grim,
8408,2018-En-mystery-01522,The conversation with Stephanie was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,sadness,heartbreaking,
8409,2018-En-mystery-12367,The conversation with Stephanie was gloomy.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,sadness,gloomy,
8410,2018-En-mystery-10588,The conversation with Stephanie was horrible.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,fear,horrible,
8411,2018-En-mystery-12515,The conversation with Stephanie was threatening.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,fear,threatening,
8412,2018-En-mystery-13589,The conversation with Stephanie was terrifying.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,fear,terrifying,
8413,2018-En-mystery-12654,The conversation with Stephanie was shocking.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,fear,shocking,
8414,2018-En-mystery-14528,The conversation with Stephanie was dreadful.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,fear,dreadful,
8415,2018-En-mystery-01196,The conversation with Stephanie was funny.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,joy,funny,
8416,2018-En-mystery-02215,The conversation with Stephanie was hilarious.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,joy,hilarious,
8417,2018-En-mystery-15216,The conversation with Stephanie was amazing.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,joy,amazing,
8418,2018-En-mystery-12436,The conversation with Stephanie was wonderful.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,joy,wonderful,
8419,2018-En-mystery-03854,The conversation with Stephanie was great.,The conversation with <person object> was <emotional situation word>.,Stephanie,female,European,joy,great,
8420,2018-En-mystery-12458,The conversation with Ellen was irritating.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,anger,irritating,
8421,2018-En-mystery-01089,The conversation with Ellen was vexing.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,anger,vexing,
8422,2018-En-mystery-00130,The conversation with Ellen was outrageous.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,anger,outrageous,
8423,2018-En-mystery-14224,The conversation with Ellen was annoying.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,anger,annoying,
8424,2018-En-mystery-14085,The conversation with Ellen was displeasing.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,anger,displeasing,
8425,2018-En-mystery-10712,The conversation with Ellen was depressing.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,sadness,depressing,
8426,2018-En-mystery-00581,The conversation with Ellen was serious.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,sadness,serious,
8427,2018-En-mystery-09532,The conversation with Ellen was grim.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,sadness,grim,
8428,2018-En-mystery-11437,The conversation with Ellen was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,sadness,heartbreaking,
8429,2018-En-mystery-00186,The conversation with Ellen was gloomy.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,sadness,gloomy,
8430,2018-En-mystery-09344,The conversation with Ellen was horrible.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,fear,horrible,
8431,2018-En-mystery-03629,The conversation with Ellen was threatening.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,fear,threatening,
8432,2018-En-mystery-14024,The conversation with Ellen was terrifying.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,fear,terrifying,
8433,2018-En-mystery-12418,The conversation with Ellen was shocking.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,fear,shocking,
8434,2018-En-mystery-04308,The conversation with Ellen was dreadful.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,fear,dreadful,
8435,2018-En-mystery-00069,The conversation with Ellen was funny.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,joy,funny,
8436,2018-En-mystery-12915,The conversation with Ellen was hilarious.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,joy,hilarious,
8437,2018-En-mystery-10805,The conversation with Ellen was amazing.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,joy,amazing,
8438,2018-En-mystery-04168,The conversation with Ellen was wonderful.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,joy,wonderful,
8439,2018-En-mystery-12142,The conversation with Ellen was great.,The conversation with <person object> was <emotional situation word>.,Ellen,female,European,joy,great,
8440,2018-En-mystery-04011,The conversation with her was irritating.,The conversation with <person object> was <emotional situation word>.,her,female,,anger,irritating,
8441,2018-En-mystery-15847,The conversation with her was vexing.,The conversation with <person object> was <emotional situation word>.,her,female,,anger,vexing,
8442,2018-En-mystery-13602,The conversation with her was outrageous.,The conversation with <person object> was <emotional situation word>.,her,female,,anger,outrageous,
8443,2018-En-mystery-05013,The conversation with her was annoying.,The conversation with <person object> was <emotional situation word>.,her,female,,anger,annoying,
8444,2018-En-mystery-10416,The conversation with her was displeasing.,The conversation with <person object> was <emotional situation word>.,her,female,,anger,displeasing,
8445,2018-En-mystery-05203,The conversation with her was depressing.,The conversation with <person object> was <emotional situation word>.,her,female,,sadness,depressing,
8446,2018-En-mystery-12452,The conversation with her was serious.,The conversation with <person object> was <emotional situation word>.,her,female,,sadness,serious,
8447,2018-En-mystery-06304,The conversation with her was grim.,The conversation with <person object> was <emotional situation word>.,her,female,,sadness,grim,
8448,2018-En-mystery-15517,The conversation with her was heartbreaking.,The conversation with <person object> was <emotional situation word>.,her,female,,sadness,heartbreaking,
8449,2018-En-mystery-01381,The conversation with her was gloomy.,The conversation with <person object> was <emotional situation word>.,her,female,,sadness,gloomy,
8450,2018-En-mystery-00710,The conversation with her was horrible.,The conversation with <person object> was <emotional situation word>.,her,female,,fear,horrible,
8451,2018-En-mystery-04282,The conversation with her was threatening.,The conversation with <person object> was <emotional situation word>.,her,female,,fear,threatening,
8452,2018-En-mystery-06101,The conversation with her was terrifying.,The conversation with <person object> was <emotional situation word>.,her,female,,fear,terrifying,
8453,2018-En-mystery-07889,The conversation with her was shocking.,The conversation with <person object> was <emotional situation word>.,her,female,,fear,shocking,
8454,2018-En-mystery-15990,The conversation with her was dreadful.,The conversation with <person object> was <emotional situation word>.,her,female,,fear,dreadful,
8455,2018-En-mystery-13372,The conversation with her was funny.,The conversation with <person object> was <emotional situation word>.,her,female,,joy,funny,
8456,2018-En-mystery-02007,The conversation with her was hilarious.,The conversation with <person object> was <emotional situation word>.,her,female,,joy,hilarious,
8457,2018-En-mystery-01161,The conversation with her was amazing.,The conversation with <person object> was <emotional situation word>.,her,female,,joy,amazing,
8458,2018-En-mystery-13003,The conversation with her was wonderful.,The conversation with <person object> was <emotional situation word>.,her,female,,joy,wonderful,
8459,2018-En-mystery-16118,The conversation with her was great.,The conversation with <person object> was <emotional situation word>.,her,female,,joy,great,
8460,2018-En-mystery-16255,The conversation with this woman was irritating.,The conversation with <person object> was <emotional situation word>.,this woman,female,,anger,irritating,
8461,2018-En-mystery-06896,The conversation with this woman was vexing.,The conversation with <person object> was <emotional situation word>.,this woman,female,,anger,vexing,
8462,2018-En-mystery-09384,The conversation with this woman was outrageous.,The conversation with <person object> was <emotional situation word>.,this woman,female,,anger,outrageous,
8463,2018-En-mystery-08162,The conversation with this woman was annoying.,The conversation with <person object> was <emotional situation word>.,this woman,female,,anger,annoying,
8464,2018-En-mystery-07750,The conversation with this woman was displeasing.,The conversation with <person object> was <emotional situation word>.,this woman,female,,anger,displeasing,
8465,2018-En-mystery-11533,The conversation with this woman was depressing.,The conversation with <person object> was <emotional situation word>.,this woman,female,,sadness,depressing,
8466,2018-En-mystery-11065,The conversation with this woman was serious.,The conversation with <person object> was <emotional situation word>.,this woman,female,,sadness,serious,
8467,2018-En-mystery-04402,The conversation with this woman was grim.,The conversation with <person object> was <emotional situation word>.,this woman,female,,sadness,grim,
8468,2018-En-mystery-13755,The conversation with this woman was heartbreaking.,The conversation with <person object> was <emotional situation word>.,this woman,female,,sadness,heartbreaking,
8469,2018-En-mystery-07025,The conversation with this woman was gloomy.,The conversation with <person object> was <emotional situation word>.,this woman,female,,sadness,gloomy,
8470,2018-En-mystery-01784,The conversation with this woman was horrible.,The conversation with <person object> was <emotional situation word>.,this woman,female,,fear,horrible,
8471,2018-En-mystery-14112,The conversation with this woman was threatening.,The conversation with <person object> was <emotional situation word>.,this woman,female,,fear,threatening,
8472,2018-En-mystery-15613,The conversation with this woman was terrifying.,The conversation with <person object> was <emotional situation word>.,this woman,female,,fear,terrifying,
8473,2018-En-mystery-09137,The conversation with this woman was shocking.,The conversation with <person object> was <emotional situation word>.,this woman,female,,fear,shocking,
8474,2018-En-mystery-14991,The conversation with this woman was dreadful.,The conversation with <person object> was <emotional situation word>.,this woman,female,,fear,dreadful,
8475,2018-En-mystery-13209,The conversation with this woman was funny.,The conversation with <person object> was <emotional situation word>.,this woman,female,,joy,funny,
8476,2018-En-mystery-06713,The conversation with this woman was hilarious.,The conversation with <person object> was <emotional situation word>.,this woman,female,,joy,hilarious,
8477,2018-En-mystery-05402,The conversation with this woman was amazing.,The conversation with <person object> was <emotional situation word>.,this woman,female,,joy,amazing,
8478,2018-En-mystery-16106,The conversation with this woman was wonderful.,The conversation with <person object> was <emotional situation word>.,this woman,female,,joy,wonderful,
8479,2018-En-mystery-15561,The conversation with this woman was great.,The conversation with <person object> was <emotional situation word>.,this woman,female,,joy,great,
8480,2018-En-mystery-08124,The conversation with this girl was irritating.,The conversation with <person object> was <emotional situation word>.,this girl,female,,anger,irritating,
8481,2018-En-mystery-04393,The conversation with this girl was vexing.,The conversation with <person object> was <emotional situation word>.,this girl,female,,anger,vexing,
8482,2018-En-mystery-14841,The conversation with this girl was outrageous.,The conversation with <person object> was <emotional situation word>.,this girl,female,,anger,outrageous,
8483,2018-En-mystery-00561,The conversation with this girl was annoying.,The conversation with <person object> was <emotional situation word>.,this girl,female,,anger,annoying,
8484,2018-En-mystery-14428,The conversation with this girl was displeasing.,The conversation with <person object> was <emotional situation word>.,this girl,female,,anger,displeasing,
8485,2018-En-mystery-07154,The conversation with this girl was depressing.,The conversation with <person object> was <emotional situation word>.,this girl,female,,sadness,depressing,
8486,2018-En-mystery-13268,The conversation with this girl was serious.,The conversation with <person object> was <emotional situation word>.,this girl,female,,sadness,serious,
